id,date,user_username,user_displayname,content,like_count,retweet_count,reply_count,quote_count,lang,url,external_urls,is_retweet,is_quote,is_reply,referenced_tweet_id,referenced_tweet_text,search_query,search_preset,search_hashtags,search_lang,search_since,search_until,search_executed_at
1968721018085601629,2025-09-18 16:57:22+00:00,,,"RT @DanielJDrucker: Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function…",0,17,0,0,en,https://x.com/i/web/status/1968721018085601629,,True,False,False,1968604395676848577,"Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function and health, diet quality and resistance #exercise and not just the DXA scan  @SA_Diabetes @MolMetab #weightloss  https://t.co/W4fx6PqplL https://t.co/Z0CpGcVN19",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968720557433581629,2025-09-18 16:55:32+00:00,,,"15% off #coupon: green. Curb cravings + keep energy steady w bitter herbs like cinnamon, gentian, ginger + fenugreek — helps ur body naturally support #GLP1  - hormone that signals fullness, reduces cravings, supports stable #bloodsugar + helps digestion. https://t.co/cw7l2luYfm https://t.co/YlitLUwwCb",0,0,0,0,en,https://x.com/i/web/status/1968720557433581629,https://bit.ly/codegreenfor15percent https://x.com/GreenProdJunkie/status/1968720557433581629/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968720257121415559,2025-09-18 16:54:21+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/xFEltn5on4",0,0,0,0,en,https://x.com/i/web/status/1968720257121415559,https://x.com/MiguelRossi7/status/1968720257121415559/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968720109221867621,2025-09-18 16:53:45+00:00,,,"RT @DanielJDrucker: Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function…",0,17,0,0,en,https://x.com/i/web/status/1968720109221867621,,True,False,False,1968604395676848577,"Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function and health, diet quality and resistance #exercise and not just the DXA scan  @SA_Diabetes @MolMetab #weightloss  https://t.co/W4fx6PqplL https://t.co/Z0CpGcVN19",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968719492973752657,2025-09-18 16:51:18+00:00,,,RT @JAMA_current: #GLP1 medicines now address weight loss and other health conditions through innovative formulations and expanded indicati…,0,44,0,0,en,https://x.com/i/web/status/1968719492973752657,,True,False,False,1968298897836593483,"#GLP1 medicines now address weight loss and other health conditions through innovative formulations and expanded indications, highlighting key questions about their efficacy and safety.

https://t.co/5Q8gNAa7qw https://t.co/tvimD1NcVr",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968719439760617674,2025-09-18 16:51:06+00:00,,,RT @JAMA_current: #GLP1 medicines now address weight loss and other health conditions through innovative formulations and expanded indicati…,0,44,0,0,en,https://x.com/i/web/status/1968719439760617674,,True,False,False,1968298897836593483,"#GLP1 medicines now address weight loss and other health conditions through innovative formulations and expanded indications, highlighting key questions about their efficacy and safety.

https://t.co/5Q8gNAa7qw https://t.co/tvimD1NcVr",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968719369153704362,2025-09-18 16:50:49+00:00,,,"RT @GoggleDocs: 💊 First oral GLP-1 that’s actually a pill (not peptide-in-disguise)

ATTAIN-1: P3 #Obesity pop, no #T2D

🔹#orforglipron 36m…",0,32,0,0,en,https://x.com/i/web/status/1968719369153704362,,True,False,False,1968094621143109756,"💊 First oral GLP-1 that’s actually a pill (not peptide-in-disguise)

ATTAIN-1: P3 #Obesity pop, no #T2D

🔹#orforglipron 36mg ⤵️ weight 11.2%

🔸Perhaps not quite as good as similar studies with semaglutide (~15%)

🔹but no 💉, no 🥶chain, no food rules

👉Sometimes “accessible https://t.co/7Uxr3fmeln",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968719163750560018,2025-09-18 16:50:00+00:00,,,"https://t.co/E97VX1H8eg 
For the first time, the FDA is cracking down on telehealth ads — sending more than 100 warning letters to companies like Hims over “false and misleading” claims about compounded drugs promoted as copycat versions of Wegovy and Ozempic.
#FDA #Hims #Ozempic https://t.co/Hlc4Ci0MOx",0,0,0,0,en,https://x.com/i/web/status/1968719163750560018,https://tinyurl.com/3w93hfhr https://x.com/EdgeMediaNet/status/1968719163750560018/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968718832060494284,2025-09-18 16:48:41+00:00,,,"RT @DanielJDrucker: Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function…",0,17,0,0,en,https://x.com/i/web/status/1968718832060494284,,True,False,False,1968604395676848577,"Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function and health, diet quality and resistance #exercise and not just the DXA scan  @SA_Diabetes @MolMetab #weightloss  https://t.co/W4fx6PqplL https://t.co/Z0CpGcVN19",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717875826266506,2025-09-18 16:44:53+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/w1f8K6gwyW",0,0,0,0,en,https://x.com/i/web/status/1968717875826266506,https://x.com/MiguelRossi7/status/1968717875826266506/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717813117251851,2025-09-18 16:44:38+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/fSC4TGWQ1B",0,0,0,0,en,https://x.com/i/web/status/1968717813117251851,https://x.com/MiguelRossi7/status/1968717813117251851/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717621240426601,2025-09-18 16:43:52+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/vOXECIuvWB",0,0,0,0,en,https://x.com/i/web/status/1968717621240426601,https://x.com/MiguelRossi7/status/1968717621240426601/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717589430825345,2025-09-18 16:43:44+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/xA7dAZoldQ",0,0,0,0,en,https://x.com/i/web/status/1968717589430825345,https://x.com/MiguelRossi7/status/1968717589430825345/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717517645312432,2025-09-18 16:43:27+00:00,,,"#loseweight #weightloss #burnfat #weightlosstips 
#weightlossjourney #weightlosstips #keto #health 
Watch the video and witness the remarkable weight 
loss transformation achieved through this Ivy 
League technique.👇Click to Start to Lose Weight
👉 https://t.co/feQ4yGma91 👈 https://t.co/1OTHWkrT5d",0,0,0,0,en,https://x.com/i/web/status/1968717517645312432,https://f.mtr.cool/fvbjgjmubz https://x.com/trade_2022/status/1968717517645312432/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
